Latitude,Longitude,Altitude,ID,Time,SSID1,MAC1,Frequency1,Signal1,SSID2,MAC2,Frequency2,Signal2,SSID3,MAC3,Frequency3,Signal3,SSID4,MAC4,Frequency4,Signal4,SSID5,MAC5,Frequency5,Signal5,SSID6,MAC6,Frequency6,Signal6,SSID7,MAC7,Frequency7,Signal7,SSID8,MAC8,Frequency8,Signal8,SSID9,MAC9,Frequency9,Signal9,SSID10,MAC10,Frequency10,Signal10
32.17192733,34.80130289,30.0,model=Lenovo PB2-690Y,27/10/2017 16:21,[TopAudio,4c:60:de:d1:da:80,6,-77, HOTBOX-4E11,7c:b7:33:2e:4e:17,1,-84, DIRECT-1F-HP DeskJet 3700 series,30:e1:71:fd:c3:20,6,-85],
32.16690733,34.80885619,41.80062156,model=Lenovo PB2-690Y,27/10/2017 16:35,[INGENEO,cc:b2:55:e8:4c:e6,6,-77, HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,6,-79, Kadabra-Guest,02:1d:aa:7c:8c:f8,11,-80, BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,1,-80, Kadabra-AP,00:1d:aa:7c:8c:f8,11,-81, 888Corp,0a:8d:db:6e:71:6d,1,-84, 888Corp,0a:8d:db:6e:71:bf,1,-88, 888Guest,02:8d:db:6e:71:bf,1,-88, CMT-ALap,94:10:3e:a8:34:a0,36,-88, RTI 15,10:fe:ed:62:9e:5c,5,-89],
32.16554023,34.81164722,35.61866397,model=Lenovo PB2-690Y,27/10/2017 16:42,[KD_Office_2,74:da:38:2e:ab:c9,5,-73,   InnovationEndeavors,74:da:38:a9:1c:df,4,-75, KD_Office_3,74:da:38:b0:67:d6,4,-80, Bizur_2.4,14:ae:db:36:82:35,6,-81, DIRECT-9ZCLX-3300 Series,32:cd:a7:24:99:4a,11,-82, Rhodium-WiFi-guest,72:3a:cb:6a:d0:4c,6,-82, Howazit,1c:b9:c4:0f:44:b8,8,-83, DeCarlo_EXT,d8:fe:e3:b6:de:21,10,-83, ,f0:7f:06:68:c6:6d,48,-84, AppleWifi,f0:7f:06:68:c6:6f,48,-84],
32.16710359,34.80798987,28.0,model=Lenovo PB2-690Y,2017-10-27 16:36:14,[BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,1,-81, 0506679780,5a:fe:e3:03:c7:b3,6,-81, Candan,c0:ff:d4:7b:82:30,1,-93],
32.16801169,34.8089357,22.0,model=SHIELD Tablet,2017-10-27 16:44:16,[cohen,cc:b2:55:68:0b:2a,6,-86, ruth22,8c:59:c3:ea:2c:22,1,-86, Tami1975 2.4 !,70:62:b8:32:9d:ef,6,-92],
32.16530821,34.80769442,22.0,model=SHIELD Tablet,2017-10-27 16:37:47,[Partner-4G-C845,50:68:0a:66:c8:45,8,-86, Cloudius,de:9f:db:7f:73:aa,1,-86, Ganel,14:ae:db:43:44:ad,11,-87, AppsFlyer Guest,82:15:54:a8:8d:ef,36,-88, AppsFlyer R&D,8e:15:54:a8:8d:ef,36,-90, rainbow,ee:9f:db:7f:73:aa,1,-90, 888Free,06:8d:db:6e:71:ab,1,-92, sunmotors,14:ae:db:3a:6d:95,6,-92, RTI 15,10:fe:ed:62:9e:5c,5,-93, Off-Oz,00:25:86:b0:42:ae,6,-93],
32.16172747,34.80923153,13.0,model=SM-A520F,2017-10-27 16:40:11,[Zerto Guests,1a:5b:0e:e8:53:eb,1,-90],
32.1672203,34.80757898,30.0,model=Lenovo PB2-690Y,2017-10-27 16:37:04,[Home.,a0:ab:1b:62:a7:bc,1,-90],
32.16539992,34.81160634,38.0,model=Lenovo PB2-690Y,2017-10-27 16:41:40,[,f0:7f:06:68:c6:6d,48,-81, AppleWifi,f0:7f:06:68:c6:6f,48,-83, BEZEQINT-D131,14:ae:db:55:d1:35,11,-83, BeeComm,80:1f:02:81:07:ec,11,-84, Howazit,1c:b9:c4:0f:44:bc,36,-84, BEZEQINT-2F11,14:ae:db:4e:2f:15,6,-84, MIRI,70:62:b8:34:15:46,5,-85, KD_Office_2,74:da:38:2e:ab:c9,5,-86, HOTBOX-260D,7c:b7:33:bf:26:13,3,-87, AppleWifi,f0:7f:06:68:aa:6f,36,-87],
32.16697095,34.80899281,29.0,model=Lenovo PB2-690Y,2017-10-27 16:35:52,[BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,1,-83, bacapital,6c:b0:ce:ab:5a:a1,1,-90],
32.1654490660876,34.811572143808,52.9000015258789,model=Lenovo PB2-690Y,2017-10-27 16:41:40,[Howazit,1c:b9:c4:0f:44:b8,8,-74, ,f0:7f:06:68:c6:63,5,-81, ,f0:7f:06:6e:00:52,13,-82, Howazit,1c:b9:c4:0f:44:bc,36,-82, ,f0:7f:06:68:c6:6d,48,-82, AppleWiFiSecure,f0:7f:06:68:c6:61,5,-82, Howazit,00:10:f3:62:f3:da,1,-85, AppleWifi,f0:7f:06:6e:00:50,13,-85, ,f0:7f:06:68:c6:62,5,-86, DIRECT-9ZCLX-3300 Series,32:cd:a7:24:99:4a,11,-87],
